order_id,order_date,region,category,quantity,unit_price,discount
ORD-004030,2025-03-07,Busan,Electronics,9,231935.0,0
ORD-004031,2025-01-26,Busan,Fashion,4,20005.0,0
ORD-004032,2025-03-29,Gwangju,Beauty,8,199476.0,0
ORD-004033,2025-04-11,Incheon,Fashion,9,51182.0,0
ORD-004034,2025-04-20,,Home,910,260272.0,0
ORD-004035,2025-04-11,Busan,Electronics,8,215947.0,0.05
ORD-004036,2025-04-10,Busan,Home,7,46227.0,0.15
ORD-004037,2025-04-03,Incheon,Home,10,227990.0,0
ORD-004038,2025-03-08,Seoul,Beauty,6,240773.0,0
ORD-004039,2025-03-31,Incheon,Fashion,7,166665.0,0
ORD-004040,2025-04-15,Gwangju,Home,4,169844.0,0
ORD-004041,2025-02-03,Incheon,Home,10,31814.0,0.15
ORD-004042,2025-01-13,Gwangju,Electronics,10,263672.0,0
ORD-004043,2025-02-03,Incheon,Home,1,121577.0,0
ORD-004044,2025-01-19,Daegu,Beauty,9,290343.0,0
ORD-004045,2025-03-10,Busan,Beauty,10,187293.0,0
ORD-004046,2025-03-21,Daegu,Electronics,3,34969.0,0.15
ORD-004047,2025-04-03,Seoul,Electronics,7,124161.0,0.15
ORD-004048,2025-03-19,,Food,3,203565.0,0.1
ORD-004049,2025-01-09,Daegu,Beauty,2,161577.0,0
ORD-004050,2025-02-12,Gwangju,Food,8,282219.0,0
ORD-004051,2025-02-28,Incheon,Beauty,3,228959.0,0.05
ORD-004052,2025-03-08,Gwangju,Home,8,202476.0,0.1
ORD-004053,2025-03-23,Seoul,Home,2,171914.0,0.05
ORD-004054,2025-01-16,Seoul,Fashion,9,282283.0,0.1
ORD-004055,2025-03-24,Gwangju,Beauty,6,285452.0,0.15
ORD-004056,2025-04-11,Busan,Beauty,4,146125.0,0
ORD-004057,2025-02-04,Gwangju,Fashion,2,142179.0,0.15
ORD-004058,2025-04-11,Busan,Fashion,1,150111.0,0
ORD-004059,2025-01-08,Incheon,Food,8,66409.0,0.15
ORD-004060,2025-04-14,Seoul,Food,7,218364.0,0.1
ORD-004061,2025-04-04,Gwangju,Beauty,10,70511.0,0
ORD-004062,2025-02-19,Seoul,Electronics,9,145446.0,0
ORD-004063,2025-04-16,Incheon,Electronics,7,,0
ORD-004064,2025-03-04,Daegu,Beauty,10,135837.0,0.1
ORD-004065,2025-01-25,Seoul,Food,6,255895.0,0
ORD-004066,2025-02-26,Seoul,Home,2,,0
ORD-004067,2025-03-21,Seoul,Electronics,7,,0
ORD-004068,2025-03-24,Gwangju,Fashion,2,170558.0,0.15
ORD-004069,2025-02-09,Gwangju,Food,1,109728.0,0
ORD-004070,2025-04-23,Gwangju,Electronics,3,9658.0,0
ORD-004071,2025-03-27,Seoul,Home,10,291392.0,0.1
ORD-004072,2025-03-09,Gwangju,Food,8,231830.0,0
ORD-004073,2025-03-18,Incheon,Fashion,2,70434.0,0
ORD-004074,2025-01-14,Incheon,Home,6,240432.0,0
ORD-004075,2025-04-03,Incheon,Fashion,10,115296.0,0
ORD-004076,2025-03-12,Incheon,Electronics,6,48570.0,0
ORD-004077,2025-04-30,Incheon,Home,5,124937.0,0
ORD-004078,2025-03-18,Seoul,Food,7,296756.0,0
ORD-004079,2025-01-26,Gwangju,Food,4,260265.0,0.05
ORD-004080,2025-02-25,,Home,9,220921.0,0.15
ORD-004081,2025-04-03,Incheon,Electronics,1,86324.0,0
ORD-004082,2025-01-26,Incheon,Home,5,192699.0,0
ORD-004083,2025-02-22,Incheon,Food,2,287167.0,0.05
ORD-004084,2025-01-03,Incheon,Home,5,206432.0,0
ORD-004085,2025-01-28,,Fashion,4,246913.0,0.15
ORD-004086,2025-04-12,Seoul,Fashion,7,290006.0,0
ORD-004087,2025-02-19,Busan,Beauty,4,66648.0,0.05
ORD-004088,2025-03-09,Incheon,Food,1,204293.0,0.15
ORD-004089,2025-01-17,Daegu,Beauty,5,238582.0,0.15
ORD-004090,2025-04-01,Incheon,Food,3,144930.0,0
ORD-004091,2025-02-07,Daegu,Electronics,8,206024.0,0
ORD-004092,2025-01-16,Busan,Electronics,9,225268.0,0
ORD-004093,2025-03-19,Gwangju,Beauty,10,208207.0,0.05
ORD-004094,2025-04-14,Daegu,Electronics,2,187614.0,0
ORD-004095,2025-02-28,Seoul,Home,4,260207.0,0
ORD-004096,2025-01-13,Incheon,Fashion,7,6190.0,0
ORD-004097,2025-04-17,Daegu,Home,10,10569.0,0.05
ORD-004098,2025-04-23,Busan,Food,2,,0
ORD-004099,2025-04-15,Daegu,Beauty,2,282148.0,0
ORD-004100,2025-03-26,Incheon,Electronics,7,132257.0,0
ORD-004101,2025-02-27,Daegu,Fashion,8,,0
ORD-004102,2025-03-03,Gwangju,Beauty,6,229549.0,0.1
ORD-004103,2025-01-30,Incheon,Electronics,10,60817.0,0.1
ORD-004104,2025-01-29,Gwangju,Electronics,8,255596.0,0
ORD-004105,2025-01-05,Gwangju,Beauty,2,213981.0,0.05
ORD-004106,2025-02-15,Seoul,Fashion,3,,0.05
ORD-004107,2025-03-16,Gwangju,Beauty,2,291156.0,0.1
ORD-004108,2025-03-22,Gwangju,Electronics,9,152112.0,0.15
ORD-004109,2025-02-11,Incheon,Fashion,7,166673.0,0.15
ORD-004110,2025-03-26,Incheon,Home,5,150474.0,0.1
ORD-004111,2025-01-25,Gwangju,Electronics,5,104867.0,0.1
ORD-004112,2025-02-21,Daegu,Food,10,61739.0,0.15
ORD-004113,2025-02-07,Gwangju,Food,7,119553.0,0.1
ORD-004114,2025-04-30,,Beauty,3,17214.0,0.15
ORD-004115,2025-02-21,Gwangju,Food,6,218678.0,0
ORD-004116,2025-04-10,Incheon,Fashion,9,13761.0,0
ORD-004117,2025-01-01,Seoul,Beauty,7,91149.0,0
ORD-004118,2025-01-13,Seoul,Beauty,9,184971.0,0.15
ORD-004119,2025-01-07,Busan,Electronics,5,25237.0,0.05
ORD-004120,2025-02-22,Daegu,Fashion,9,289348.0,0.1
ORD-004121,2025-03-18,Gwangju,Fashion,8,73076.0,0
ORD-004122,2025-01-14,Busan,Food,8,20465.0,0
ORD-004123,2025-01-14,Busan,Beauty,6,79193.0,0.15
ORD-004124,2025-01-12,Incheon,Fashion,9,160670.0,0.15
ORD-004125,2025-03-20,Busan,Fashion,3,120754.0,0
ORD-004126,2025-03-14,Daegu,Electronics,6,269266.0,0
ORD-004127,2025-04-14,Seoul,Fashion,1,155519.0,0
ORD-004128,2025-03-05,,Food,6,24650.0,0.15
ORD-004129,2025-03-28,Incheon,Home,3,222326.0,0
ORD-004130,2025-01-09,Busan,Beauty,4,260472.0,0.15
ORD-004131,2025-04-22,,Home,3,288008.0,0.05
ORD-004132,2025-01-15,Incheon,Beauty,8,231283.0,0.15
ORD-004133,2025-04-09,Daegu,Beauty,5,,0
ORD-004134,2025-02-20,Busan,Home,10,142751.0,0
ORD-004135,2025-02-21,Seoul,Home,5,292955.0,0
ORD-004136,2025-01-25,Daegu,Home,5,84940.0,0
ORD-004137,2025-02-18,Seoul,Beauty,8,293886.0,0
ORD-004138,2025-03-14,Seoul,Electronics,7,80335.0,0
ORD-004139,2025-02-21,Seoul,Fashion,1,243306.0,0
ORD-004140,2025-01-08,Daegu,Beauty,9,70436.0,0.1
ORD-004141,2025-02-20,Seoul,Food,1,134265.0,0
ORD-004142,2025-01-14,Seoul,Beauty,4,60105.0,0
ORD-004143,2025-03-21,Daegu,Food,9,270896.0,0.05
ORD-004144,2025-02-27,,Food,1,26949.0,0
ORD-004145,2025-01-30,Daegu,Food,4,172494.0,0
ORD-004146,2025-04-12,Incheon,Beauty,8,109388.0,0.1
ORD-004147,2025-01-12,Gwangju,Home,3,243265.0,0.1
ORD-004148,2025-04-19,Daegu,Fashion,8,30298.0,0
ORD-004149,2025-02-04,Daegu,Home,1,274965.0,0.15
ORD-004150,2025-04-19,Busan,Electronics,6,168204.0,0.1
ORD-004151,2025-04-09,Busan,Food,4,161132.0,0
ORD-004152,2025-03-21,Seoul,Food,7,38336.0,0.05
ORD-004153,2025-01-23,,Beauty,1,212052.0,0
ORD-004154,2025-03-18,Incheon,Home,6,225576.0,0.15
ORD-004155,2025-04-28,Daegu,Food,6,141072.0,0.1
ORD-004156,2025-03-27,Seoul,Electronics,6,100004.0,0.1
ORD-004157,2025-04-23,Incheon,Fashion,5,108595.0,0.15
ORD-004158,2025-04-07,Incheon,Fashion,5,225742.0,0
ORD-004159,2025-01-24,Gwangju,Electronics,1,263595.0,0.05
ORD-004160,2025-02-24,Daegu,Electronics,1,203026.0,0
ORD-004161,2025-04-03,Incheon,Food,7,92272.0,0.05
ORD-004162,2025-02-01,Busan,Electronics,8,255313.0,0
ORD-004163,2025-02-25,,Electronics,10,105793.0,0.15
ORD-004164,2025-04-18,,Beauty,9,5633.0,0.05
ORD-004165,2025-04-26,Seoul,Fashion,2,119666.0,0.05
ORD-004166,2025-01-05,Gwangju,Home,6,221875.0,0
ORD-004167,2025-01-26,Busan,Home,10,130346.0,0.1
ORD-004168,2025-02-03,Seoul,Home,8,,0
ORD-004169,2025-04-04,Incheon,Beauty,1,63909.0,0
ORD-004170,2025-04-12,,Fashion,3,172215.0,0.1
ORD-004171,2025-03-18,Seoul,Electronics,9,116288.0,0
ORD-004172,2025-04-28,Gwangju,Home,1,52628.0,0
ORD-004173,2025-04-07,Daegu,Home,6,259466.0,0.1
ORD-004174,2025-01-08,Busan,Fashion,2,179467.0,0.1
ORD-004175,2025-03-07,Busan,Fashion,4,193169.0,0.1
ORD-004176,2025-02-05,Busan,Fashion,2,107013.0,0
ORD-004177,2025-04-18,Daegu,Food,9,121721.0,0
ORD-004178,2025-04-06,Gwangju,Electronics,4,33018.0,0
ORD-004179,2025-01-14,Incheon,Food,5,288544.0,0
ORD-004180,2025-01-09,Seoul,Electronics,8,140024.0,0
ORD-004181,2025-03-22,Incheon,Fashion,5,109970.0,0.15
ORD-004182,2025-01-15,Gwangju,Food,8,140931.0,0.15
ORD-004183,2025-04-24,Gwangju,Beauty,3,105061.0,0.05
ORD-004184,2025-01-01,Gwangju,Food,1,239369.0,0
ORD-004185,2025-03-24,Busan,Fashion,2,161235.0,0.05
ORD-004186,2025-04-30,Seoul,Home,4,105131.0,0
ORD-004187,2025-04-27,Gwangju,Electronics,7,121524.0,0.15
ORD-004188,2025-02-26,Incheon,Electronics,2,256520.0,0
ORD-004189,2025-04-03,Incheon,Fashion,9,63831.0,0
ORD-004190,2025-02-07,Seoul,Beauty,9,258380.0,0.1
ORD-004191,2025-01-27,Incheon,Electronics,2,79205.0,0.1
ORD-004192,2025-03-25,Seoul,Electronics,9,23595.0,0
ORD-004193,2025-03-02,Gwangju,Beauty,6,214251.0,0
ORD-004194,2025-01-20,Incheon,Home,7,80434.0,0
ORD-004195,2025-03-05,Seoul,Home,7,140549.0,0
ORD-004196,2025-02-24,Daegu,Electronics,6,46846.0,0.15
ORD-004197,2025-04-06,Gwangju,Fashion,7,94194.0,0.05
ORD-004198,2025-01-26,Incheon,Electronics,6,23332.0,0.1
ORD-004199,2025-04-24,Gwangju,Home,1,275076.0,0.15
ORD-004200,2025-04-24,Seoul,Food,1,142108.0,0
ORD-004201,2025-03-16,Incheon,Electronics,9,77660.0,0
ORD-004202,2025-01-12,Busan,Electronics,9,69376.0,0.1
ORD-004203,2025-03-30,Daegu,Food,7,111418.0,0.1
ORD-004204,2025-04-05,Daegu,Beauty,8,17797.0,0.15
ORD-004205,2025-01-27,Seoul,Food,7,230998.0,0.1
ORD-004206,2025-03-01,Busan,Electronics,2,211094.0,0
ORD-004207,2025-02-11,Busan,Home,2,,0
ORD-004208,2025-04-04,Incheon,Beauty,1,265356.0,0.15
ORD-004209,2025-02-17,,Beauty,2,169749.0,0.1
ORD-004210,2025-04-28,Seoul,Home,3,252581.0,0
ORD-004211,2025-03-15,Daegu,Beauty,4,190725.0,0
ORD-004212,2025-01-06,Daegu,Home,9,46369.0,0.15
ORD-004213,2025-03-08,Incheon,Food,3,10356.0,0.15
ORD-004214,2025-01-24,Busan,Electronics,8,48782.0,0.15
ORD-004215,2025-04-02,,Fashion,7,252429.0,0.05
ORD-004216,2025-03-21,Gwangju,Beauty,9,147766.0,0.05
ORD-004217,2025-03-18,Seoul,Electronics,5,45033.0,0
ORD-004218,2025-02-02,Incheon,Electronics,4,252149.0,0
ORD-004219,2025-02-15,Daegu,Fashion,9,226125.0,0
ORD-004220,2025-03-26,Incheon,Food,1,117636.0,0.1
ORD-004221,2025-01-01,,Fashion,5,37266.0,0
ORD-004222,2025-02-11,Busan,Beauty,9,,0.15
ORD-004223,2025-04-28,Gwangju,Beauty,2,294108.0,0
ORD-004224,2025-02-09,Daegu,Fashion,9,246707.0,0
ORD-004225,2025-01-27,Seoul,Food,2,239041.0,0.05
ORD-004226,2025-01-24,Incheon,Home,2,75023.0,0.05
ORD-004227,2025-03-08,Incheon,Food,8,51828.0,0.05
ORD-004228,2025-04-08,Incheon,Beauty,9,250271.0,0
ORD-004229,2025-02-28,Seoul,Fashion,8,219141.0,0
ORD-004230,2025-02-23,Incheon,Home,2,118389.0,0.15
ORD-004231,2025-04-14,Daegu,Beauty,2,,0.05
ORD-004232,2025-04-16,Seoul,Home,4,17245.0,0
ORD-004233,2025-01-11,Gwangju,Food,6,,0.15
ORD-004234,2025-02-06,,Beauty,10,188952.0,0.05
ORD-004235,2025-04-29,Gwangju,Electronics,9,232989.0,0.15
ORD-004236,2025-03-24,Busan,Fashion,10,177996.0,0
ORD-004237,2025-04-09,Seoul,Fashion,4,277227.0,0
ORD-004238,2025-03-14,Seoul,Beauty,1,198040.0,0.1
ORD-004239,2025-02-03,Seoul,Fashion,2,94465.0,0.1
ORD-004240,2025-03-17,Busan,Home,5,215636.0,0.05
ORD-004241,2025-04-21,Busan,Home,9,68681.0,0.05
ORD-004242,2025-02-17,Seoul,Electronics,8,55887.0,0.1
ORD-004243,2025-02-12,Incheon,Electronics,3,38247.0,0.15
ORD-004244,2025-02-14,Daegu,Home,3,63675.0,0
ORD-004245,2025-01-07,Incheon,Fashion,2,243923.0,0
ORD-004246,2025-04-08,Daegu,Fashion,3,28855.0,0.1
ORD-004247,2025-04-04,Gwangju,Food,10,45631.0,0.15
ORD-004248,2025-04-24,Daegu,Home,3,59404.0,0.1
ORD-004249,2025-04-18,,Fashion,7,268853.0,0
ORD-004250,2025-01-01,Busan,Electronics,3,281523.0,0.15
ORD-004251,2025-02-06,Daegu,Home,1,60616.0,0
ORD-004252,2025-03-01,Gwangju,Food,10,171407.0,0
ORD-004253,2025-03-08,Incheon,Food,2,43563.0,0
ORD-004254,2025-01-21,Seoul,Beauty,6,226031.0,0
ORD-004255,2025-04-27,Seoul,Beauty,7,235326.0,0.1
ORD-004256,2025-04-15,Incheon,Beauty,6,273807.0,0.15
ORD-004257,2025-02-23,Seoul,Fashion,10,131626.0,0.15
ORD-004258,2025-02-27,Busan,Food,2,195945.0,0.15
ORD-004259,2025-01-14,Daegu,Electronics,10,75901.0,0
ORD-004260,2025-03-11,Gwangju,Fashion,6,87743.0,0
ORD-004261,2025-04-01,Gwangju,Electronics,3,98300.0,0
ORD-004262,2025-04-30,Daegu,Beauty,1,123906.0,0.15
ORD-004263,2025-01-04,Incheon,Food,3,254234.0,0
ORD-004264,2025-03-24,,Beauty,6,38834.0,0.1
ORD-004265,2025-02-23,Seoul,Electronics,10,227030.0,0.15
ORD-004266,2025-02-03,Gwangju,Fashion,4,65537.0,0.15
ORD-004267,2025-03-22,Seoul,Home,3,38279.0,0
ORD-004268,2025-01-19,,Fashion,6,84606.0,0
ORD-004269,2025-02-01,Busan,Electronics,7,95673.0,0.15
ORD-004270,2025-04-05,Gwangju,Fashion,4,101919.0,0
ORD-004271,2025-02-22,Busan,Home,1,59137.0,0
ORD-004272,2025-01-27,Gwangju,Fashion,8,42847.0,0.1
ORD-004273,2025-03-21,Seoul,Beauty,8,139621.0,0
ORD-004274,2025-02-22,Incheon,Electronics,3,106399.0,0
ORD-004275,2025-04-11,Gwangju,Food,5,276996.0,0.1
ORD-004276,2025-01-20,Seoul,Home,3,69431.0,0
ORD-004277,2025-02-18,Busan,Fashion,6,298984.0,0
ORD-004278,2025-01-06,Incheon,Fashion,5,228814.0,0
ORD-004279,2025-03-13,Daegu,Fashion,1,,0
ORD-004280,2025-01-29,Busan,Beauty,9,228512.0,0
ORD-004281,2025-01-24,Incheon,Electronics,10,111609.0,0
ORD-004282,2025-04-19,Incheon,Fashion,2,232624.0,0.1
ORD-004283,2025-04-04,Incheon,Food,8,252799.0,0.15
ORD-004284,2025-01-06,Busan,Fashion,10,276490.0,0.1
ORD-004285,2025-01-25,Busan,Fashion,2,118972.0,0
ORD-004286,2025-03-22,Gwangju,Home,4,126552.0,0.05
ORD-004287,2025-04-26,Gwangju,Electronics,7,35873.0,0.1
ORD-004288,2025-01-25,,Fashion,5,24289.0,0
ORD-004289,2025-02-19,Daegu,Beauty,3,171715.0,0.05
ORD-004290,2025-01-22,Seoul,Food,7,156686.0,0
ORD-004291,2025-02-27,Gwangju,Beauty,3,260966.0,0
ORD-004292,2025-01-16,Daegu,Electronics,3,90649.0,0
ORD-004293,2025-02-04,Incheon,Electronics,9,124956.0,0
ORD-004294,2025-01-20,Gwangju,Electronics,5,229454.0,0.15
ORD-004295,2025-02-26,Gwangju,Food,10,76322.0,0.05
ORD-004296,2025-03-14,Gwangju,Fashion,1,204454.0,0
ORD-004297,2025-02-16,Gwangju,Fashion,1,261304.0,0.1
ORD-004298,2025-02-07,Seoul,Electronics,8,113557.0,0
ORD-004299,2025-03-16,Daegu,Home,5,243746.0,0.15
ORD-004300,2025-04-11,Gwangju,Home,8,62939.0,0.15
ORD-004301,2025-04-24,Daegu,Home,6,214446.0,0
ORD-004302,2025-01-25,Daegu,Fashion,2,264117.0,0.05
ORD-004303,2025-01-05,Seoul,Home,8,242321.0,0
ORD-004304,2025-01-06,Gwangju,Home,5,22459.0,0
ORD-004305,2025-03-23,Incheon,Food,4,225061.0,0
ORD-004306,2025-04-07,Gwangju,Beauty,2,160206.0,0.1
ORD-004307,2025-02-17,,Electronics,9,161436.0,0
ORD-004308,2025-03-17,Gwangju,Beauty,3,57970.0,0
ORD-004309,2025-04-19,Busan,Electronics,7,13945.0,0
ORD-004310,2025-04-07,Busan,Fashion,9,80983.0,0
ORD-004311,2025-03-08,Incheon,Fashion,9,271457.0,0.05
ORD-004312,2025-03-08,Seoul,Electronics,1,151646.0,0.05
ORD-004313,2025-01-07,Daegu,Electronics,9,174492.0,0
ORD-004314,2025-02-01,Seoul,Home,2,233513.0,0
ORD-004315,2025-04-30,Gwangju,Food,8,67235.0,0.05
ORD-004316,2025-03-06,Incheon,Electronics,5,194509.0,0.05
ORD-004317,2025-01-26,Busan,Home,6,157572.0,0
ORD-004318,2025-01-09,Busan,Food,4,140095.0,0
ORD-004319,2025-01-22,Daegu,Fashion,2,251979.0,0
ORD-004320,2025-01-22,Seoul,Beauty,5,30567.0,0
ORD-004321,2025-03-30,Gwangju,Food,8,90068.0,0
ORD-004322,2025-03-24,Gwangju,Food,1,81294.0,0
ORD-004323,2025-02-26,Daegu,Electronics,4,104063.0,0.1
ORD-004324,2025-04-28,Busan,Fashion,2,262511.0,0.15
ORD-004325,2025-02-23,Busan,Electronics,2,177850.0,0
ORD-004326,2025-04-05,Incheon,Electronics,1713,135436.0,0.15
ORD-004327,2025-04-23,,Food,6,100395.0,0.15
ORD-004328,2025-01-07,Gwangju,Beauty,6,291357.0,0.1
ORD-004329,2025-02-14,Seoul,Electronics,5,30713.0,0
ORD-004330,2025-04-13,Incheon,Beauty,6,83707.0,0
ORD-004331,2025-01-10,Daegu,Food,3,21261.0,0.1
ORD-004332,2025-03-26,Seoul,Electronics,9,193083.0,0
ORD-004333,2025-02-21,Daegu,Electronics,3,170544.0,0.05
ORD-004334,2025-03-27,Busan,Home,9,233663.0,0.1
ORD-004335,2025-01-26,Daegu,Home,1,28107.0,0.05
ORD-004336,2025-03-11,Daegu,Electronics,9,171544.0,0
ORD-004337,2025-01-19,Busan,Food,7,113814.0,0.1
ORD-004338,2025-01-23,Daegu,Home,4,153016.0,0
ORD-004339,2025-02-19,,Food,4,216661.0,0
ORD-004340,2025-01-01,Daegu,Home,9,188936.0,0
ORD-004341,2025-04-01,Incheon,Beauty,7,166099.0,0
ORD-004342,2025-01-20,Busan,Electronics,10,190425.0,0.15
ORD-004343,2025-02-22,Gwangju,Electronics,4,58116.0,0.1
ORD-004344,2025-03-12,Incheon,Fashion,2,164271.0,0
ORD-004345,2025-03-22,Daegu,Beauty,3,78864.0,0.15
ORD-004346,2025-01-12,Gwangju,Beauty,8,91133.0,0
ORD-004347,2025-04-13,Incheon,Home,1,181605.0,0
ORD-004348,2025-03-29,Daegu,Electronics,9,76338.0,0.1
ORD-004349,2025-04-02,Seoul,Food,3,224606.0,0.1
ORD-004350,2025-03-11,Busan,Electronics,6,115751.0,0
ORD-004351,2025-02-21,Incheon,Fashion,5,52655.0,0
ORD-004352,2025-03-06,Incheon,Home,3,44071.0,0
ORD-004353,2025-02-24,Seoul,Food,3,258873.0,0
ORD-004354,2025-04-01,Daegu,Beauty,6,230976.0,0
ORD-004355,2025-04-12,Seoul,Fashion,1,74983.0,0.15
ORD-004356,2025-01-28,Busan,Food,6,218791.0,0.05
ORD-004357,2025-04-15,Busan,Fashion,10,93898.0,0
ORD-004358,2025-01-12,Seoul,Home,8,203925.0,0
ORD-004359,2025-02-22,Daegu,Beauty,3,297647.0,0.05
ORD-004360,2025-01-13,Busan,Home,5,262855.0,0.1
ORD-004361,2025-04-07,Daegu,Fashion,2,134710.0,0
ORD-004362,2025-02-11,Busan,Beauty,1,284967.0,0.05
ORD-004363,2025-01-13,Incheon,Beauty,9,235836.0,0
ORD-004364,2025-03-26,Daegu,Home,7,68185.0,0
ORD-004365,2025-04-23,Daegu,Fashion,5,294476.0,0
ORD-004366,2025-01-10,Incheon,Food,2,166964.0,0.15
ORD-004367,2025-03-03,Gwangju,Beauty,9,19321.0,0.05
ORD-004368,2025-01-02,Daegu,Beauty,9,172885.0,0
ORD-004369,2025-03-28,Daegu,Fashion,10,192647.0,0
ORD-004370,2025-02-09,Busan,Electronics,8,157915.0,0.1
ORD-004371,2025-02-04,Incheon,Electronics,9,130438.0,0
ORD-004372,2025-03-09,Gwangju,Fashion,1161,265158.0,0
ORD-004373,2025-01-18,Incheon,Electronics,4,30697.0,0
ORD-004374,2025-03-23,Gwangju,Home,10,214921.0,0.15
ORD-004375,2025-03-09,Gwangju,Electronics,6,115861.0,0
ORD-004376,2025-01-13,Seoul,Beauty,2,226828.0,0
ORD-004377,2025-02-09,Busan,Food,7,220747.0,0.1
ORD-004378,2025-01-03,,Home,6,229415.0,0.05
ORD-004379,2025-04-22,Busan,Electronics,3,157567.0,0.1
ORD-004380,2025-01-27,Incheon,Beauty,2,130840.0,0.15
ORD-004381,2025-01-16,Incheon,Food,6,276147.0,0.1
ORD-004382,2025-01-22,Busan,Home,3,114725.0,0
ORD-004383,2025-03-07,Gwangju,Food,3,254998.0,0
ORD-004384,2025-01-17,Seoul,Food,1,208452.0,0
ORD-004385,2025-02-05,Seoul,Beauty,3,225371.0,0.15
ORD-004386,2025-02-02,Gwangju,Fashion,2,69666.0,0.05
ORD-004387,2025-01-06,Gwangju,Home,5,90649.0,0
ORD-004388,2025-03-27,Gwangju,Home,5,179184.0,0.15
ORD-004389,2025-02-15,Busan,Beauty,9,187977.0,0
ORD-004390,2025-04-06,Seoul,Home,2,200464.0,0
ORD-004391,2025-01-20,Busan,Beauty,3,225671.0,0
ORD-004392,2025-04-22,Gwangju,Fashion,9,291930.0,0
ORD-004393,2025-01-25,Daegu,Fashion,10,297011.0,0
ORD-004394,2025-03-28,Seoul,Electronics,6,111905.0,0.1
ORD-004395,2025-01-27,Busan,Fashion,6,101143.0,0
ORD-004396,2025-03-28,Busan,Food,9,124396.0,0
ORD-004397,2025-01-16,Gwangju,Fashion,10,39229.0,0.05
ORD-004398,2025-03-29,,Food,10,263833.0,0.05
ORD-004399,2025-03-02,Seoul,Fashion,3,64836.0,0.05
ORD-004400,2025-02-21,Incheon,Home,10,210913.0,0
ORD-004401,2025-02-17,Busan,Fashion,9,286541.0,0.05
ORD-004402,2025-04-14,Gwangju,Fashion,2,59589.0,0.05
ORD-004403,2025-03-01,Daegu,Food,7,178836.0,0.1
ORD-004404,2025-01-29,Seoul,Home,6,81277.0,0
ORD-004405,2025-04-29,Seoul,Food,2,191776.0,0
ORD-004406,2025-02-19,,Electronics,8,136230.0,0
ORD-004407,2025-04-20,Seoul,Beauty,7,54364.0,0.05
ORD-004408,2025-04-16,Gwangju,Beauty,8,159028.0,0
ORD-004409,2025-03-28,Gwangju,Beauty,5,125301.0,0.15
ORD-004410,2025-02-13,Incheon,Food,10,99137.0,0
ORD-004411,2025-04-11,Incheon,Home,6,261349.0,0.1
ORD-004412,2025-03-03,Incheon,Home,2,77668.0,0.15
ORD-004413,2025-02-24,Seoul,Electronics,9,139600.0,0.1
ORD-004414,2025-02-28,,Fashion,7,251714.0,0.15
ORD-004415,2025-02-16,Busan,Fashion,9,160658.0,0.15
ORD-004416,2025-02-24,Incheon,Food,1,146486.0,0.1
ORD-004417,2025-02-28,Daegu,Home,1,60769.0,0.15
ORD-004418,2025-01-29,Gwangju,Beauty,7,105242.0,0.1
ORD-004419,2025-02-16,Busan,Home,4,87026.0,0.1
ORD-004420,2025-04-11,Gwangju,Fashion,6,221556.0,0
ORD-004421,2025-01-01,Seoul,Fashion,9,61574.0,0.15
ORD-004422,2025-02-11,Incheon,Food,2,254020.0,0.15
ORD-004423,2025-02-09,Incheon,Home,3,218629.0,0.05
ORD-004424,2025-01-15,,Beauty,7,85815.0,0.15
ORD-004425,2025-01-03,Daegu,Fashion,6,240756.0,0.15
ORD-004426,2025-04-04,Gwangju,Fashion,2,284576.0,0.15
ORD-004427,2025-04-27,Busan,Beauty,6,77691.0,0.1
ORD-004428,2025-04-15,Incheon,Fashion,3,153954.0,0.05
ORD-004429,2025-02-05,Gwangju,Beauty,3,70947.0,0.15
ORD-004430,2025-01-24,Seoul,Home,8,230532.0,0
ORD-004431,2025-04-10,Incheon,Fashion,7,204541.0,0.05
ORD-004432,2025-03-04,Daegu,Beauty,4,106166.0,0
ORD-004433,2025-03-09,Incheon,Food,7,162955.0,0
ORD-004434,2025-03-05,Busan,Home,5,40468.0,0.05
ORD-004435,2025-02-22,Busan,Food,4,257143.0,0.1
ORD-004436,2025-04-18,Gwangju,Fashion,3,78945.0,0.05
ORD-004437,2025-02-11,Busan,Fashion,3,,0.15
ORD-004438,2025-02-06,Daegu,Food,2,180556.0,0
ORD-004439,2025-01-20,Incheon,Fashion,3,118318.0,0.15
ORD-004440,2025-02-03,Gwangju,Home,7,94506.0,0
ORD-004441,2025-01-11,Incheon,Beauty,6,287488.0,0.1
ORD-004442,2025-03-24,Gwangju,Fashion,6,240829.0,0
ORD-004443,2025-02-03,Busan,Home,5,7086.0,0.1
ORD-004444,2025-03-23,Daegu,Home,4,156400.0,0.05
ORD-004445,2025-04-28,Gwangju,Fashion,9,82748.0,0
ORD-004446,2025-02-05,Incheon,Beauty,1,14467.0,0.05
ORD-004447,2025-05-01,Seoul,Electronics,1,206131.0,0
ORD-004448,2025-02-17,Incheon,Fashion,4,148742.0,0.05
ORD-004449,2025-03-12,Gwangju,Electronics,3,245647.0,0
ORD-004450,2025-01-11,Incheon,Fashion,3,102002.0,0
ORD-004451,2025-01-29,Busan,Fashion,2,258316.0,0.05
ORD-004452,2025-03-10,Busan,Beauty,10,229049.0,0
ORD-004453,2025-03-11,Incheon,Beauty,8,58879.0,0
ORD-004454,2025-03-12,Incheon,Home,1,286499.0,0.15
